"번호","구분","화장실명","소재지도로명주소","Latitude","Longitude","소재지지번주소","남녀공용화장실여부","남성용-대변기수","남성용-소변기수","남성용-장애인용대변기수","남성용-장애인용소변기수","남성용-어린이용대변기수","남성용-어린이용소변기수","여성용-대변기수","여성용-장애인용대변기수","여성용-어린이용대변기수","관리기관명","전화번호","개방시간","설치연월","WGS84위도","WGS84경도","화장실소유구분","화장실설치장소유형","오물처리방식","비상벨설치여부","비상벨설치장소","화장실입구CCTV설치유무","기저귀교환대유무","기저귀교환대장소","리모델링연월","데이터기준일자"
"2310","공중화장실","현대오일뱅크 상계동주유소 개방화장실","서울 노원구 노원로26길 191 (상계동, 상계동주유소)","37.6583374","127.0711447","","N","1","1","0","0","0","0","1","0","0","노원구청 자원순환과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2438","공중화장실","노원구 어린이도서관 공중화장실(지층)","서울 노원구 한글비석로 346 (중계동, 노원구어린이도서관)","37.6581935","127.0766344","","N","1","1","0","0","0","0","2","0","0","어린이도서관","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2439","공중화장실","중계동어린이도서관 공중화장실(1층)","서울 노원구 한글비석로 346 (중계동, 노원구어린이도서관)","37.6581935","127.0766344","","N","1","2","0","0","0","0","2","0","0","어린이도서관","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2440","공중화장실","중계동어린이도서관 공중화장실(2층)","서울 노원구 한글비석로 346 (중계동, 노원구어린이도서관)","37.6581935","127.0766344","","N","2","2","0","0","0","0","2","0","0","어린이도서관","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2441","공중화장실","중계동어린이도서관 공중화장실(3층)","서울 노원구 한글비석로 346 (중계동, 노원구어린이도서관)","37.6581935","127.0766344","","N","2","2","0","0","0","0","2","0","0","어린이도서관","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2437","공중화장실","삿갓봉 근린공원","서울 노원구 한글비석로 346","37.6580084","127.076284","","N","2","3","0","1","1","1","4","0","0","노원구 공원녹지과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"3466","공중화장실","창5동 주민센터 화장실","서울특별시 도봉구 도봉로136나길 20, 창5동주민센터 (창동)","37.6562472","127.0435717","서울특별시 도봉구 창동 224-41 창5동주민센터","N","2","2","1","1","1","1","4","1","1","창5동 주민센터","","09:00-18:00","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2020-09-25"
"2334","공중화장실","직영 상계주유소 개방화장실","서울 노원구 노해로 527 (상계동, 상계주유소)","37.6559421","127.0665417","","N","1","1","0","0","0","0","1","0","0","노원구청 자원순환과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"3458","공중화장실","솔밭공원역 여객화장실","서울특별시 도봉구 삼양로 592 (쌍문동)","37.655745","127.0135176","서울특별시 도봉구 쌍문동 507-53","N","3","3","1","1","1","1","9","1","1","우이신설경전철운영(주)","02-3499-5575","상시","","","","국가","기타","수세식","N","없음","N","Y","남자화장실+여자화장실","","2020-09-28"
"3456","공중화장실","쌍문역(4) 지하1층","서울특별시 도봉구 도봉로 지하 486-1, 쌍문역 (창동)","37.6557321","127.0172599","서울특별시 도봉구 창동 703-4 쌍문역","N","5","5","1","1","2","1","11","1","0","서울교통공사","02-6110-4121","상시","1985-01","","","국가","기타","수세식","Y","장애인화장실+여자화장실","Y","Y","남자화장실+여자화장실","","2020-09-28"
"2357","개방화장실","디와이 홀딩스(개방화장실)","서울 노원구 동일로 1419 (상계동, 디와이홀딩스(주)빌딩)","37.6552663","127.0598295","","N","2","3","0","0","0","0","2","0","0","노원구 자원순환과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"3446","공중화장실","청심천배드민턴장","서울특별시 도봉구 노해로57길 94 (쌍문동)","37.6551241","127.0346426","서울특별시 도봉구 쌍문동 산 83-29","N","1","1","0","0","0","0","1","0","0","도봉구 공원녹지과","02-2091-3764","상시","2020-01","","","지방자치단체","관광·체육시설","수세식","N","없음","N","N","없음","","2020-10-05"
"3479","공중화장실","둘리쌍문공원 유아숲체험장","서울특별시 도봉구 시루봉로2길 84-8 (쌍문동)","37.6550054","127.0334542","서울특별시 도봉구 쌍문동 산 83-33","N","1","1","1","0","0","0","2","0","0","도봉구 공원녹지과","02-2091-3757","상시","","","","지방자치단체","관광·체육시설","수세식","Y","여자화장실","N","Y","여자화장실","","2020-10-05"
"2335","공중화장실","노원역주유소 개방화장실","서울 노원구 노해로75길 20-25 (상계동, 노원역주유소)","37.654527","127.060551","","N","1","1","0","0","0","0","0","0","0","노원구청 자원순환과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2365","공중화장실","노원역 화장실","서울 노원구 동일로 지하 1409 (상계동, 노원역 7호선)","37.654527","127.060551","","N","3","4","0","0","1","0","6","0","0","서울교통공사","","정시","","","","공공기관","교통시설","수세식","N","없음","N","Y","여자화장실","","2022-08-17"
"2397","공중화장실","노원역 화장실","서울 노원구 상계로 69-1 (상계동, 노원역 4호선)","37.654527","127.060551","","N","4","6","0","1","1","1","8","0","0","서울교통공사","","정시","","","","공공기관","교통시설","수세식","N","없음","N","Y","여자화장실","","2022-08-17"
"2364","공중화장실","중계역 화장실","서울 노원구 동일로 지하 1308-1 (중계동, 중계역)","37.6544628","127.0722651","","N","5","6","0","1","1","1","9","0","0","서울교통공사","","정시","","","","공공기관","교통시설","수세식","N","없음","N","Y","여자화장실","","2022-08-17"
"2287","공중화장실","싱계6.7동 주민센터 공중화장실 (1층)","서울 노원구 노원로 429 (상계동, 상계6.7동주민센터)","37.654457","127.067213","","N","1","1","0","0","0","0","0","0","0","상계6.7동 주민센터","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2288","공중화장실","상계6.7동 주민센터 공중화장실","서울 노원구 노원로 429 (상계동, 상계6.7동주민센터)","37.654457","127.067213","","N","2","2","0","0","0","0","2","0","0","상계6.7동 주민센터","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2289","공중화장실","상계6.7동 주민센터 공중화장실( 3층)","서울 노원구 노원로 429 (상계동, 상계6.7동주민센터)","37.654457","127.067213","","N","2","2","0","0","0","0","2","0","0","상계6.7동 주민센터","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2333","개방화장실","교보생명 빌딩(개방화장실)","서울 노원구 노해로 467 (상계동, 교보빌딩)","37.6544144","127.0597368","","N","3","4","0","0","0","0","4","0","0","노원구 자원순환과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"3493","공중화장실","장애인콜택시 관리팀","서울특별시 도봉구 마들로11길 74, 플랫폼 창동 61 (창동)","37.6541966","127.048771","서울특별시 도봉구 창동 1-29 플랫폼 창동 61","N","2","3","0","0","0","0","2","0","0","장애인콜택시운영처","02-2290-6092","상시","","","","국가","공공용시설","수세식","N","없음","Y","N","없음","","2020-09-29"
"2316","공중화장실","노원구청 보건소","서울 노원구 노해로 437 (상계동, 노원구보건소)","37.6540782","127.0566045","","N","2","2","0","0","0","0","2","0","0","노원구청 보건소 보건위생과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","Y","여자화장실","","2022-08-17"
"2317","공중화장실","노원구청 보건소 공중화장실","서울 노원구 노해로 437 (상계동, 노원구보건소)","37.6540782","127.0566045","","N","2","2","0","0","0","0","3","0","0","노원구청 보건소 보건위생과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2318","공중화장실","노원구청 보건소 공중화장실 (3층)","서울 노원구 노해로 437 (상계동, 노원구보건소)","37.6540782","127.0566045","","N","2","1","0","0","0","0","3","0","0","노원구청 보건위생과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2319","공중화장실","노원구청 보건소 공중화장실(4층)","서울 노원구 노해로 437 (상계동, 노원구보건소)","37.6540782","127.0566045","","N","2","2","0","0","0","0","3","0","0","노원구청 보건위생과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2320","공중화장실","노원구청 본관 공중화장실(지하1층)","서울 노원구 노해로 437 (상계동, 노원구청)","37.6540782","127.0566045","","N","2","3","0","0","0","0","3","0","0","노원구청 행정지원과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2321","공중화장실","노원구청 본관 공중화장실(1층)","서울 노원구 노해로 437 (상계동, 노원구청)","37.6540782","127.0566045","","N","4","3","0","0","0","0","5","0","0","노원구청 행정지원과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","Y","여자화장실","","2022-08-17"
"2322","공중화장실","노원구청 본관 공중화장실(2층)","서울 노원구 노해로 437 (상계동, 노원구청)","37.6540782","127.0566045","","N","7","7","0","0","0","0","8","0","0","노원구청 행정지원과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2323","공중화장실","노원구청 본관 공중화장실(3층)","서울 노원구 노해로 437 (상계동, 노원구청)","37.6540782","127.0566045","","N","5","3","0","0","0","0","7","0","0","노원구청 행정지원과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2324","공중화장실","노원구청 본관 공중화장실(4층)","서울 노원구 노해로 437 (상계동, 노원구청)","37.6540782","127.0566045","","N","5","3","0","0","0","0","6","0","0","노원구청 행정지원과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2325","공중화장실","노원구청 본관 공중화장실(5층)","서울 노원구 노해로 437 (상계동, 노원구청)","37.6540782","127.0566045","","N","7","5","0","0","0","0","6","0","0","노원구청 행정지원과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2326","공중화장실","노원구청 본관 공중화장실(6층)","서울 노원구 노해로 437 (상계동, 노원구청)","37.6540782","127.0566045","","N","5","3","0","0","0","0","7","0","0","노원구청 행정지원과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2327","공중화장실","노원구청 본관 공중화장실(7층)","서울 노원구 노해로 437 (상계동, 노원구청)","37.6540782","127.0566045","","N","5","3","0","0","0","0","6","0","0","노원구청 행정지원과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
"2328","공중화장실","노원구청 본관 공중화장실(8층)","서울 노원구 노해로 437 (상계동, 노원구청)","37.6540782","127.0566045","","N","3","3","0","0","0","0","3","0","0","노원구청 행정지원과","","정시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-08-17"
